
Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
16,Ryan Anderson\anderry01,PF,22,ORL,64,1424,19.0,.591,.650,.223,10.8,18.1,14.5,6.2,1.1,2.1,7.8,20.4,,4.0,2.5,6.4,.216,,4.1,0.2,4.4,2.3
17,Carmelo Anthony\anthoca01,SF,26,TOT,77,2751,21.7,.557,.167,.403,5.0,18.3,11.8,14.7,1.2,1.3,10.4,32.0,,5.4,2.5,7.9,.138,,1.8,-1.3,0.5,1.8
18,Joel Anthony\anthojo01,C,28,MIA,75,1463,7.3,.583,.000,.737,9.0,12.4,10.8,2.2,0.4,5.0,21.5,5.3,,1.2,2.1,3.3,.107,,-2.2,3.1,0.9,1.1
19,Gilbert Arenas\arenagi01,PG,29,TOT,70,1796,10.8,.471,.446,.208,1.4,10.7,6.1,25.3,2.1,0.9,18.1,24.7,,-1.6,2.2,0.5,.014,,-1.2,-0.2,-1.5,0.2
20,Trevor Ariza\arizatr01,SF,25,NOH,75,2600,11.3,.487,.356,.259,2.8,16.4,9.5,10.0,2.5,1.0,12.2,17.7,,-0.4,3.8,3.4,.062,,-1.2,2.3,1.1,2.0
21,Hilton Armstrong\armsthi01,C,26,TOT,53,488,8.8,.508,.053,.434,9.5,21.6,15.4,4.2,1.9,3.3,23.6,10.9,,-0.1,0.6,0.5,.045,,-4.7,1.5,-3.1,-0.1
22,Carlos Arroyo\arroyca01,PG,31,TOT,64,1185,9.0,.528,.253,.172,2.2,7.9,5.2,15.8,0.9,0.1,17.0,14.0,,0.5,1.1,1.7,.068,,-2.1,-1.0,-3.1,-0.3
23,Darrell Arthur\arthuda01,PF,22,MEM,80,1609,15.7,.534,.010,.215,8.5,17.0,12.7,5.4,1.7,3.2,11.4,21.6,,1.5,2.2,3.8,.113,,-1.6,0.3,-1.3,0.3
24,Omer Asik\asikom01,C,24,CHI,82,989,11.8,.559,.000,1.028,13.7,22.3,18.1,4.7,1.1,4.3,23.8,12.5,,0.5,2.2,2.7,.130,,-3.5,3.0,-0.5,0.4
25,D.J. Augustin\augusdj01,PG,23,CHA,82,2757,15.9,.541,.348,.310,1.7,8.3,4.9,31.1,1.0,0.1,12.5,21.2,,4.9,1.3,6.2,.108,,2.4,-2.8,-0.4,1.1
26,Luke Babbitt\babbilu01,SF,21,POR,24,137,1.0,.305,.291,.164,5.1,22.4,13.4,6.9,0.8,1.2,11.9,22.8,,-0.6,0.1,-0.4,-0.143,,-9.6,-2.5,-12.0,-0.3
27,Renaldo Balkman\balkmre01,SF,26,TOT,8,62,9.3,.542,.154,.308,3.7,9.1,6.5,4.7,3.2,2.4,6.3,11.3,,0.1,0.1,0.1,.114,,-1.9,1.0,-0.9,0.0
28,Marcus Banks\banksma01,PG,29,TOR,3,22,6.8,.543,.000,4.000,0.0,5.5,2.7,17.2,2.3,0.0,26.6,15.3,,0.0,0.0,0.0,.011,,-5.0,-2.8,-7.8,0.0
29,Leandro Barbosa\barbole01,SG,28,TOR,58,1395,15.3,.539,.326,.210,1.2,7.4,4.2,14.6,1.9,0.3,10.5,25.6,,1.4,0.1,1.5,.052,,1.4,-3.5,-2.1,0.0
30,J.J. Barea\bareajo01,PG,26,DAL,81,1669,14.8,.535,.291,.242,2.1,8.8,5.6,31.2,0.9,0.0,15.9,23.9,,1.9,1.4,3.2,.093,,0.6,-1.7,-1.1,0.4
31,Andrea Bargnani\bargnan01,C,25,TOR,66,2353,16.4,.533,.190,.298,3.6,13.9,8.6,8.8,0.7,1.5,10.3,28.2,,2.2,0.3,2.5,.052,,0.2,-2.9,-2.7,-0.4
32,Matt Barnes\barnema02,SF,30,LAL,53,1020,14.6,.569,.384,.276,8.4,16.7,12.7,10.5,2.0,1.6,15.6,16.6,,1.4,1.6,3.0,.142,,0.6,1.2,1.8,1.0
33,Earl Barron\barroea01,C,29,TOT,21,305,6.2,.361,.000,.242,12.1,17.2,14.6,5.8,1.4,1.5,12.7,18.9,,-0.6,0.3,-0.2,-0.039,,-6.3,-0.3,-6.6,-0.3
34,Brandon Bass\bassbr01,PF,25,ORL,76,1980,15.9,.571,.003,.361,8.1,16.7,12.5,5.0,0.7,2.0,11.5,19.8,,3.2,3.1,6.3,.153,,-1.4,0.9,-0.5,0.7
35,Tony Battie\battito01,C,34,PHI,38,377,9.5,.489,.031,.146,5.2,25.1,15.1,4.8,0.7,3.0,10.5,13.9,,0.0,0.6,0.6,.075,,-5.3,0.8,-4.5,-0.2
36,Shane Battier\battish01,SF,32,TOT,82,2375,12.3,.567,.525,.183,4.4,13.7,9.0,11.1,1.5,2.4,12.6,11.7,,2.9,2.2,5.1,.103,,0.7,1.8,2.5,2.7
37,Nicolas Batum\batumni01,SF,22,POR,80,2522,14.8,.563,.424,.203,5.1,12.8,8.8,8.1,1.5,1.6,8.6,17.8,,4.4,2.3,6.6,.126,,1.7,0.0,1.7,2.4
38,Jerryd Bayless\bayleje01,PG,22,TOT,71,1496,14.1,.536,.282,.398,2.0,11.3,6.6,27.6,1.3,0.3,17.3,22.1,,1.4,0.3,1.6,.053,,0.5,-2.6,-2.1,0.0
39,Michael Beasley\beaslmi01,SF,22,MIN,73,2361,15.5,.510,.132,.234,5.4,14.1,9.6,12.3,1.1,1.7,12.4,28.3,,0.7,1.0,1.7,.035,,-0.8,-1.6,-2.4,-0.3
40,Rodrigue Beaubois\beaubro01,PG,22,DAL,28,496,11.4,.500,.372,.135,1.7,10.2,6.1,21.9,2.1,1.2,16.6,26.7,,-0.4,0.7,0.2,.022,,-1.4,-0.1,-1.5,0.1
41,Marco Belinelli\belinma01,SG,24,NOH,80,1957,12.1,.560,.469,.181,1.1,8.4,4.7,8.0,1.1,0.3,9.4,20.0,,1.9,1.5,3.4,.084,,0.7,-1.7,-1.1,0.5
42,Charlie Bell\bellch01,SG,31,GSW,19,171,4.7,.357,.488,.093,3.9,8.1,6.0,10.1,1.8,0.4,11.8,13.1,,-0.2,0.0,-0.1,-0.040,,-4.5,-1.9,-6.4,-0.2
43,Raja Bell\bellra01,SG,34,UTA,68,2097,8.2,.528,.413,.218,1.8,8.4,5.1,8.3,1.4,0.5,11.0,12.6,,1.2,0.5,1.7,.040,,-0.8,-1.1,-1.9,0.1
44,Mike Bibby\bibbymi01,PG,32,TOT,80,2285,10.9,.570,.604,.108,0.9,9.2,5.1,17.9,1.2,0.3,14.3,14.6,,2.2,1.8,4.0,.085,,0.6,-1.2,-0.6,0.8
45,Andris Biedrins\biedran01,C,24,GSW,59,1397,12.1,.526,.000,.117,11.5,23.3,17.3,6.0,1.9,2.8,16.9,10.6,,1.1,1.5,2.6,.088,,-2.3,1.9,-0.3,0.6
46,Chauncey Billups\billuch01,PG,34,TOT,72,2310,18.7,.617,.457,.528,1.3,8.1,4.7,25.8,1.5,0.5,15.3,22.3,,6.6,1.4,8.0,.166,,4.1,-2.1,1.9,2.3
47,DeJuan Blair\blairde01,PF,21,SAS,81,1734,17.1,.524,.003,.235,14.8,22.9,18.9,7.1,2.8,1.7,14.9,20.1,,1.5,3.2,4.8,.132,,-1.1,2.2,1.1,1.3
48,Steve Blake\blakest01,PG,30,LAL,79,1581,7.5,.500,.631,.098,1.4,9.5,5.6,15.0,1.3,0.1,18.6,11.3,,0.3,1.5,1.8,.055,,-1.9,-0.4,-2.3,-0.1
49,Andray Blatche\blatcan01,PF,24,WAS,64,2172,16.9,.497,.019,.296,9.3,18.7,13.8,11.7,2.3,1.8,13.7,25.5,,0.3,2.1,2.4,.053,,-1.0,0.6,-0.5,0.8
50,Eric Bledsoe\bledser01,PG,21,LAC,81,1841,10.8,.499,.239,.274,4.4,9.8,7.1,24.2,2.6,1.1,26.3,17.9,,-1.3,1.6,0.3,.008,,-2.6,0.6,-2.0,0.0
51,Keith Bogans\boganke01,SG,30,CHI,82,1461,9.0,.559,.772,.104,1.6,10.1,5.9,10.1,1.4,0.5,11.3,11.4,,1.4,2.2,3.6,.118,,-0.4,0.4,0.0,0.7
52,Andrew Bogut\bogutan01,C,26,MIL,65,2297,16.7,.496,.005,.292,9.8,27.1,18.3,10.4,1.1,5.8,13.0,19.6,,0.3,5.1,5.4,.112,,-2.6,5.0,2.4,2.6
53,Matt Bonner\bonnema01,PF,30,SAS,66,1432,13.5,.617,.620,.116,5.0,14.2,9.7,6.2,0.9,1.0,6.5,13.4,,3.0,1.4,4.4,.147,,2.1,-0.1,2.0,1.5
54,Trevor Booker\booketr01,PF,23,WAS,65,1063,15.3,.582,.004,.399,10.2,17.0,13.5,5.2,1.4,3.0,11.3,13.9,,1.8,0.8,2.6,.119,,-1.0,0.3,-0.7,0.3
55,Carlos Boozer\boozeca01,C,29,CHI,59,1882,18.8,.542,.000,.289,8.3,26.3,17.6,14.3,1.3,0.7,13.5,26.9,,1.9,3.9,5.8,.149,,-0.7,1.4,0.7,1.3
56,Chris Bosh\boshch01,PF,26,MIA,77,2795,19.4,.569,.024,.446,6.4,20.0,13.6,8.9,1.1,1.4,9.8,23.5,,6.1,4.3,10.3,.177,,0.1,0.3,0.4,1.7
57,Earl Boykins\boykiea01,PG,34,MIL,57,862,17.6,.526,.202,.233,2.0,5.6,3.7,30.9,2.4,0.3,11.8,23.9,,1.1,1.1,2.3,.125,,0.8,-1.8,-1.0,0.2
58,Craig Brackins\brackcr01,PF,23,PHI,3,33,0.1,.250,.313,.000,7.0,7.0,7.0,4.6,1.6,0.0,0.0,22.3,,-0.1,0.0,-0.1,-0.154,,-7.8,-3.7,-11.5,-0.1
59,Avery Bradley\bradlav01,PG,20,BOS,31,162,2.2,.360,.075,.179,3.2,9.3,6.5,11.9,3.0,0.0,18.1,26.1,,-0.8,0.3,-0.5,-0.139,,-9.6,0.0,-9.7,-0.3
60,Elton Brand\brandel01,PF,31,PHI,81,2809,18.5,.553,.001,.278,9.7,18.0,13.9,7.1,1.7,2.9,8.4,19.7,,5.1,4.4,9.4,.161,,0.5,1.9,2.4,3.1
61,Corey Brewer\breweco01,SF-SG,24,TOT,69,1510,11.0,.482,.230,.393,4.2,8.9,6.5,9.1,3.3,0.8,13.2,18.8,,-0.1,1.3,1.1,.036,,-1.7,0.5,-1.3,0.3
62,Ronnie Brewer\brewero02,SG,25,CHI,81,1781,13.8,.518,.063,.311,3.7,13.2,8.6,12.1,3.2,0.9,10.2,13.9,,1.7,3.8,5.4,.147,,-1.4,3.2,1.8,1.7
63,Jon Brockman\brockjo01,C,23,MIL,63,677,9.6,.567,.000,.628,12.4,19.4,15.8,4.2,1.1,0.3,16.7,10.0,,0.8,1.0,1.9,.132,,-3.0,0.7,-2.2,0.0
64,Aaron Brooks\brookaa01,PG,26,TOT,59,1284,13.1,.489,.402,.239,1.8,5.2,3.5,28.9,1.3,0.2,13.2,25.9,,0.7,0.4,1.1,.040,,0.4,-4.0,-3.5,-0.5
65,Derrick Brown\brownde04,SF,23,TOT,49,576,12.9,.588,.076,.458,8.5,12.2,10.3,9.5,1.8,1.4,18.2,15.5,,0.5,0.5,1.0,.083,,-1.4,0.1,-1.3,0.1
66,Kwame Brown\brownkw01,C,28,CHA,66,1714,12.8,.550,.000,.616,10.3,21.6,15.9,4.1,0.8,1.8,12.6,14.9,,1.8,1.7,3.5,.097,,-2.2,-0.1,-2.3,-0.1
67,Shannon Brown\brownsh01,SG,25,LAL,82,1568,13.6,.518,.330,.157,2.6,8.5,5.7,10.0,2.3,0.8,9.8,22.2,,1.1,1.9,3.1,.093,,-0.6,-1.1,-1.7,0.1
68,Kobe Bryant\bryanko01,SG,32,LAL,82,2779,23.9,.548,.217,.356,3.5,13.3,8.5,26.7,1.9,0.3,11.4,35.1,,6.8,3.5,10.3,.178,,4.7,-0.9,3.8,4.1
69,Chase Budinger\budinch01,SF,22,HOU,78,1738,14.2,.534,.418,.210,3.4,15.0,9.2,11.5,1.2,0.7,8.5,19.9,,2.2,1.2,3.4,.095,,0.6,-1.3,-0.7,0.6
70,Caron Butler\butleca01,SF,30,DAL,29,867,14.2,.523,.172,.233,3.1,12.5,8.0,9.1,1.7,0.7,10.5,25.1,,0.2,1.0,1.2,.067,,-1.4,0.0,-1.4,0.1
71,Rasual Butler\butlera01,SG,31,TOT,47,770,6.2,.446,.574,.114,1.5,10.1,5.9,5.3,0.5,1.5,8.8,15.8,,-0.5,0.3,-0.1,-0.009,,-3.4,-1.9,-5.3,-0.6
72,Andrew Bynum\bynuman01,C,23,LAL,54,1500,21.1,.606,.000,.506,13.3,24.7,19.2,7.7,0.7,5.4,12.8,17.6,,3.8,2.8,6.6,.210,,0.5,2.8,3.3,2.0
73,Will Bynum\bynumwi01,PG,28,DET,61,1125,15.2,.524,.123,.300,1.6,6.7,4.0,28.6,2.5,0.3,15.3,22.5,,1.1,0.4,1.5,.066,,-0.2,-2.9,-3.1,-0.3
74,Jose Calderon\caldejo01,PG,29,TOR,68,2102,16.3,.522,.262,.173,1.7,9.9,5.7,43.0,2.0,0.3,18.8,16.8,,3.2,0.4,3.7,.084,,1.4,-2.7,-1.3,0.4
75,Marcus Camby\cambyma01,C,36,POR,59,1540,14.8,.426,.003,.238,13.8,35.2,24.1,11.7,1.4,5.0,16.0,11.7,,0.8,3.0,3.7,.116,,-2.9,5.2,2.3,1.7
76,Derrick Caracter\caracde01,C,22,LAL,41,215,10.0,.532,.000,.348,10.3,12.2,11.3,5.1,1.0,3.5,20.0,20.2,,0.0,0.3,0.3,.057,,-4.5,-0.3,-4.9,-0.2
77,Brian Cardinal\cardibr01,SF,33,DAL,56,618,9.7,.672,.870,.180,2.0,8.9,5.6,9.1,2.0,0.9,13.6,9.5,,1.0,0.7,1.7,.132,,1.1,1.3,2.4,0.7
78,Rodney Carney\carnero01,SF,26,TOT,27,336,10.8,.521,.345,.245,4.3,12.1,8.1,4.8,1.8,1.1,11.6,18.1,,0.1,0.2,0.3,.038,,-2.5,-2.3,-4.9,-0.2
79,DeMarre Carroll\carrode01,PF,24,TOT,12,50,8.7,.388,.000,.167,4.7,14.5,9.6,10.7,1.0,1.6,0.0,11.6,,0.0,0.0,0.1,.066,,-4.5,-1.3,-5.8,0.0
80,Matt Carroll\carroma01,SG,30,CHA,54,582,12.2,.530,.231,.261,2.5,11.7,7.1,6.9,1.6,0.8,9.4,19.8,,0.3,0.5,0.8,.062,,-2.3,-2.0,-4.3,-0.3
81,Anthony Carter\cartean01,PG,35,TOT,33,463,9.2,.502,.377,.075,1.7,10.9,6.3,21.3,2.9,1.0,26.3,14.3,,-0.2,0.4,0.2,.023,,-2.8,0.1,-2.8,-0.1
82,Vince Carter\cartevi01,SG,34,TOT,73,2051,14.8,.528,.360,.194,3.1,12.4,7.8,12.1,1.7,0.7,8.5,23.5,,2.0,1.9,3.8,.089,,1.0,-0.7,0.3,1.2
83,Omri Casspi\casspom01,SF,22,SAC,71,1702,11.7,.517,.452,.185,4.8,16.0,10.3,6.6,1.6,0.6,10.3,16.7,,1.1,1.3,2.5,.069,,-0.6,-0.7,-1.3,0.3
84,Mario Chalmers\chalmma01,PG,24,MIA,70,1579,10.3,.538,.595,.160,1.0,9.5,5.5,16.8,2.5,0.3,18.0,15.0,,0.7,2.3,2.9,.089,,-0.3,0.3,0.0,0.8
85,Tyson Chandler\chandty01,C,28,DAL,74,2059,18.4,.697,.000,.725,12.2,26.6,19.7,2.4,0.9,3.0,14.1,14.2,,5.8,3.5,9.4,.218,,0.5,1.7,2.2,2.2
86,Wilson Chandler\chandwi01,SF,23,TOT,72,2401,14.6,.537,.336,.169,3.6,15.9,9.7,8.1,1.0,2.9,9.2,20.9,,2.1,1.9,3.9,.079,,-0.1,-0.5,-0.5,0.9
87,Josh Childress\childjo01,SG,27,PHO,54,894,13.0,.567,.075,.276,8.9,11.1,10.0,7.0,1.9,1.9,15.5,14.3,,0.8,0.6,1.4,.076,,-0.7,1.3,0.5,0.6
88,Earl Clark\clarkea01,SF,23,TOT,42,464,10.1,.456,.032,.297,9.5,15.7,12.7,3.1,0.9,3.0,13.5,20.5,,-0.4,0.7,0.3,.030,,-5.9,-0.1,-6.0,-0.5
89,Jarron Collins\collija03,C,32,TOT,28,181,1.6,.374,.000,.476,9.1,6.4,7.9,1.5,1.1,0.4,21.6,8.1,,-0.1,0.1,-0.1,-0.016,,-5.4,-0.8,-6.2,-0.2
90,Jason Collins\collija04,C,32,ATL,49,593,5.4,.539,.014,.577,6.1,14.5,10.4,5.3,0.8,1.2,22.6,9.2,,0.1,0.5,0.6,.049,,-4.4,0.5,-3.9,-0.3
91,Sherron Collins\collish01,PG,23,CHA,20,66,3.6,.334,.400,.040,0.0,9.2,4.6,19.6,1.6,0.0,13.6,20.9,,-0.2,0.0,-0.2,-0.121,,-6.9,-3.3,-10.2,-0.1
92,Darren Collison\collida01,PG,23,IND,79,2360,15.6,.534,.143,.267,1.9,8.6,5.3,28.9,1.9,0.4,16.6,21.9,,2.1,2.2,4.3,.087,,0.2,-0.9,-0.7,0.8
93,Nick Collison\collini01,C,30,OKC,71,1524,10.8,.600,.000,.302,9.5,14.6,12.1,6.7,1.4,1.5,16.7,9.8,,2.1,1.5,3.6,.113,,-0.3,1.4,1.0,1.2
94,Mike Conley\conlemi01,PG,23,MEM,81,2872,15.9,.521,.228,.259,1.3,9.0,5.1,28.0,2.6,0.5,14.2,19.4,,3.4,3.2,6.6,.111,,1.4,-0.1,1.3,2.4
95,Brian Cook\cookbr01,PF,30,LAC,40,447,11.6,.534,.465,.141,5.0,20.0,12.6,5.6,1.4,1.9,12.2,20.5,,0.1,0.5,0.6,.064,,-1.8,-1.6,-3.5,-0.2
96,Daequan Cook\cookda02,SG,23,OKC,43,598,12.8,.630,.851,.110,1.6,12.1,7.0,5.3,1.2,0.1,8.2,15.7,,1.2,0.4,1.6,.126,,2.5,-2.7,-0.2,0.3
97,Marcus Cousin\cousima01,C,24,UTA,4,18,7.8,.667,.000,.000,0.0,20.3,10.1,0.0,0.0,4.5,25.0,10.2,,0.0,0.0,0.0,.008,,-7.5,-2.4,-9.9,0.0
98,DeMarcus Cousins\couside01,C,20,SAC,81,2309,14.6,.484,.018,.400,10.4,24.4,17.2,14.7,1.9,2.1,18.5,27.2,,-1.9,2.9,1.1,.022,,-2.9,1.5,-1.4,0.4
99,Jamal Crawford\crawfja01,SG,30,ATL,76,2297,14.2,.545,.399,.297,1.2,5.6,3.4,17.7,1.3,0.5,12.8,23.4,,1.9,1.4,3.4,.071,,0.7,-2.7,-2.0,0.0
100,Jordan Crawford\crawfjo02,SG,22,TOT,42,1027,11.8,.456,.256,.168,3.4,8.6,5.9,19.8,2.0,0.2,13.4,27.0,,-1.0,0.5,-0.6,-0.026,,-1.4,-2.5,-3.8,-0.5
101,Dante Cunningham\cunnida01,PF,23,TOT,78,1637,10.7,.483,.028,.131,6.9,13.9,10.3,4.3,1.8,2.2,9.3,15.7,,0.3,1.7,2.0,.060,,-3.2,0.5,-2.8,-0.3
102,Stephen Curry\curryst01,PG,22,GSW,74,2489,19.4,.595,.325,.216,2.3,10.9,6.5,28.1,2.2,0.6,16.4,24.4,,5.4,1.3,6.6,.128,,3.5,-1.6,1.9,2.4
103,Samuel Dalembert\dalemsa01,C,29,SAC,80,1938,14.1,.509,.004,.261,12.1,26.9,19.3,5.3,0.9,4.3,17.3,17.1,,0.4,2.5,2.9,.072,,-3.6,1.6,-2.0,0.0
104,Erick Dampier\dampier01,C,35,MIA,51,815,9.7,.591,.011,.494,8.2,17.1,12.9,3.8,0.9,4.5,22.8,8.1,,0.5,1.4,1.9,.109,,-2.8,3.0,0.3,0.5
105,Antonio Daniels\daniean01,PG,35,PHI,4,35,6.7,.510,.400,.400,0.0,16.5,8.2,7.9,0.0,0.0,14.5,9.1,,0.0,0.0,0.0,.044,,-4.9,-1.1,-6.0,0.0
106,Marquis Daniels\daniema01,SF,30,BOS,49,938,11.7,.527,.091,.246,3.3,11.0,7.4,10.6,2.2,1.8,12.9,15.1,,0.3,1.7,2.0,.103,,-2.3,2.6,0.3,0.6
107,Baron Davis\davisba01,PG,31,TOT,58,1649,17.0,.506,.345,.189,2.5,8.6,5.5,41.2,2.4,1.3,16.3,24.4,,1.5,1.3,2.8,.081,,2.2,-1.5,0.7,1.1
108,Ed Davis\davised01,PF,21,TOR,65,1602,15.8,.583,.000,.343,12.1,22.3,17.1,3.8,1.3,3.2,10.1,13.3,,2.9,1.1,4.0,.119,,-0.1,0.5,0.3,0.9
109,Glen Davis\davisgl01,C,25,BOS,78,2298,12.8,.499,.019,.331,5.7,16.4,11.4,6.6,1.8,1.0,8.5,20.9,,0.6,4.3,4.9,.102,,-2.8,1.4,-1.4,0.3
110,Austin Daye\dayeau01,SF,22,DET,72,1446,13.0,.518,.365,.229,5.2,18.6,11.6,8.5,1.5,2.2,10.2,18.6,,1.2,0.9,2.1,.070,,-0.6,-0.7,-1.3,0.3
111,Carlos Delfino\delfica01,SF,28,MIL,49,1590,13.1,.517,.554,.146,1.7,13.2,7.3,12.1,2.6,0.4,9.5,17.7,,0.9,2.6,3.5,.105,,0.6,1.5,2.1,1.6
112,Luol Deng\denglu01,SF,25,CHI,82,3208,15.5,.549,.288,.291,4.4,12.8,8.7,11.9,1.3,1.1,10.7,20.9,,4.7,5.2,9.9,.149,,1.2,1.0,2.2,3.4
113,DeMar DeRozan\derozde01,SG,21,TOR,82,2851,14.5,.530,.045,.348,3.0,10.2,6.5,8.6,1.5,0.8,9.8,23.2,,2.8,0.5,3.2,.055,,-0.6,-1.9,-2.4,-0.3
114,Boris Diaw\diawbo01,PF,28,CHA,82,2778,13.9,.558,.292,.159,4.5,13.6,9.0,20.6,1.4,1.3,16.7,16.8,,2.4,2.3,4.8,.082,,0.8,0.7,1.5,2.5
115,Ike Diogu\dioguik01,PF,27,LAC,36,470,13.7,.590,.000,.419,10.3,18.3,14.3,0.7,0.3,0.5,11.2,18.7,,0.7,0.3,1.0,.104,,-2.9,-4.7,-7.6,-0.7
116,DeSagana Diop\diopde01,C,29,CHA,16,181,5.4,.347,.000,.458,8.0,18.9,13.4,5.7,1.2,6.7,27.6,10.3,,-0.3,0.3,-0.1,-0.016,,-7.4,4.2,-3.3,-0.1
117,Keyon Dooling\doolike01,PG,30,MIL,80,1757,11.3,.509,.451,.181,0.8,7.1,3.9,23.4,1.6,0.2,14.0,17.3,,0.8,2.1,2.9,.080,,-1.0,-1.2,-2.2,-0.1
118,Joey Dorsey\dorsejo01,C,27,TOR,43,522,14.2,.529,.000,.657,17.5,25.8,21.6,7.4,2.4,2.5,23.4,14.3,,0.2,0.5,0.8,.072,,-1.6,1.6,0.0,0.3
119,Toney Douglas\douglto01,SG,24,NYK,81,1971,15.2,.534,.507,.142,3.7,10.5,7.1,19.5,2.3,0.1,10.0,20.1,,3.0,1.2,4.2,.101,,2.5,-1.8,0.7,1.4
120,Chris Douglas-Roberts\douglch01,SF,24,MIL,44,884,11.5,.517,.168,.326,0.9,11.0,5.8,9.8,1.8,1.2,10.1,18.4,,0.4,1.3,1.6,.088,,-2.8,0.6,-2.3,-0.1
121,Zabian Dowdell\dowdeza01,PG,26,PHO,24,292,11.7,.457,.080,.136,2.0,5.9,4.0,27.7,3.5,0.5,18.0,25.0,,-0.4,0.2,-0.1,-0.019,,-3.5,-1.0,-4.6,-0.2
122,Goran Dragic\dragigo01,PG,24,TOT,70,1234,13.2,.524,.351,.302,3.3,9.9,6.6,25.6,2.1,0.6,19.0,22.4,,0.2,0.8,1.0,.040,,-0.3,-1.2,-1.5,0.2
123,Jared Dudley\dudleja01,SF,25,PHO,82,2140,15.6,.598,.402,.347,6.0,11.2,8.6,7.6,2.1,0.7,9.6,16.9,,4.2,1.4,5.6,.126,,2.6,0.2,2.8,2.5
124,Chris Duhon\duhonch01,PG,28,ORL,51,774,5.6,.446,.403,.194,1.4,6.3,3.9,22.4,1.1,0.2,30.3,12.0,,-0.7,0.9,0.2,.014,,-4.7,-0.4,-5.1,-0.6
125,Tim Duncan\duncati01,C,34,SAS,76,2156,21.9,.537,.005,.307,9.3,26.8,18.3,15.7,1.2,4.8,11.4,22.9,,3.7,4.0,7.7,.171,,-0.1,3.9,3.8,3.2
